1139:377:4:"2000-11-22 08:29:17"
1579:1084:4:"2000-11-20 17:09:44"
22:3208:3:"2000-12-30 06:28:31"
2611:1960:2:"2000-11-09 21:38:01"
424:3444:4:"2002-04-02 23:05:26"
4456:3006:5:"2000-07-31 22:57:47"
5831:3035:4:"2000-05-09 18:01:43"
3499:2253:1:"2000-08-23 04:11:06"
5956:3786:3:"2001-05-13 07:42:07"
3829:2130:3:"2000-08-10 20:36:30"
2818:2105:3:"2000-10-27 20:33:50"
3705:1292:4:"2000-08-14 21:30:15"
1793:475:4:"2000-11-20 23:02:15"
4824:736:2:"2000-07-06 23:05:39"
1958:1356:2:"2000-11-20 04:22:48"
2485:1246:5:"2000-11-13 20:43:19"
5758:830:2:"2000-05-14 14:52:55"
1599:1320:4:"2000-11-20 16:13:33"
3547:3543:3:"2000-08-22 04:45:11"
2317:2572:5:"2000-11-17 17:03:11"
2761:3070:5:"2000-11-02 08:09:35"
5289:942:3:"2000-06-15 18:20:39"
1724:2115:5:"2000-12-10 10:52:55"
1894:73:4:"2000-11-20 05:10:50"
1051:1380:5:"2001-04-14 07:40:30"
3401:3296:5:"2001-01-22 00:13:24"
3321:1228:4:"2000-09-02 20:05:37"
5682:1961:5:"2002-07-17 06:50:44"
724:3481:4:"2000-11-29 19:12:26"
4829:356:4:"2000-07-22 06:06:33"
3940:3114:3:"2001-02-06 20:22:44"
3111:39:1:"2000-09-20 22:10:28"
2192:10:4:"2000-11-19 05:20:28"
3327:3578:4:"2001-04-30 02:48:39"
6002:2728:5:"2000-04-27 04:21:33"
4867:2759:4:"2000-07-06 17:16:37"
2096:2926:4:"2000-11-19 18:10:51"
948:458:3:"2000-11-26 09:53:35"
4889:2373:4:"2000-07-08 00:34:06"
1899:1197:5:"2000-11-20 05:22:41"
3029:1918:3:"2000-10-29 20:17:17"
1392:2529:3:"2000-11-21 00:57:30"
3499:1036:5:"2000-08-25 21:55:10"
3905:2944:4:"2000-08-09 23:14:44"
4748:1344:4:"2000-07-11 00:51:44"
2003:2057:4:"2000-11-20 00:58:14"
5425:2712:5:"2000-06-04 11:05:17"
752:2610:4:"2000-11-29 01:41:30"
1647:2072:1:"2000-11-20 10:47:54"
235:2337:2:"2000-12-14 06:01:24"
5306:34:5:"2000-06-14 21:51:16"
245:1079:3:"2000-12-13 20:34:51"
3741:1259:4:"2000-08-13 12:09:40"
2073:1292:5:"2000-11-20 21:18:14"
3884:1020:2:"2000-08-30 03:03:06"
5770:1958:4:"2000-05-13 01:13:34"
1861:2245:4:"2001-06-11 05:10:53"
2760:2858:3:"2000-11-02 11:59:37"
2181:616:4:"2000-11-19 06:45:24"
5643:2558:3:"2000-05-30 03:25:25"
4185:3550:3:"2000-08-03 22:59:41"
2785:2144:2:"2000-10-31 11:52:41"
169:2937:4:"2002-11-16 08:35:11"
3271:2805:3:"2000-09-06 02:50:57"
1712:3035:5:"2002-01-27 07:41:02"
4021:1275:5:"2000-08-06 02:32:37"
3529:2532:2:"2000-08-22 00:18:57"
3223:223:4:"2000-09-08 21:21:35"
2156:2134:2:"2000-11-19 10:59:17"
3964:2993:4:"2000-08-07 19:21:49"
1820:1276:4:"2000-11-20 07:04:34"
3824:2971:4:"2000-09-29 18:52:11"
4066:3552:3:"2000-08-05 12:41:27"
1998:2804:4:"2000-12-05 14:07:33"
1242:1348:5:"2000-11-27 19:20:17"
3635:1136:4:"2000-08-17 14:51:33"
4768:2706:2:"2000-07-27 03:25:28"
5770:1673:5:"2000-05-13 00:56:14"
1414:990:4:"2000-11-21 00:07:29"
1778:163:4:"2000-11-30 05:12:55"
4425:1569:4:"2000-08-01 08:04:25"
1673:2643:4:"2000-11-23 04:57:02"
5786:2423:4:"2000-05-14 03:29:25"
5749:3435:5:"2000-07-06 02:18:00"
3824:2737:2:"2000-08-17 21:29:16"
5888:1281:5:"2000-05-05 00:41:30"
5728:1663:5:"2000-05-16 11:28:51"
5676:153:2:"2000-05-18 20:50:20"
3620:3698:4:"2000-10-29 16:35:26"
3947:5:1:"2000-08-08 00:40:40"
2025:3044:4:"2000-11-19 23:11:48"
2419:587:4:"2000-11-15 00:40:52"
5355:2094:3:"2000-06-10 02:16:19"
1726:3519:3:"2000-11-20 09:56:44"
5775:300:4:"2000-05-12 23:25:22"
1741:2455:4:"2000-11-20 09:07:16"
4448:2263:5:"2000-08-22 05:44:10"
5193:1252:5:"2000-06-22 21:32:41"
2792:111:4:"2000-11-08 21:42:56"
5107:2329:4:"2000-06-30 06:09:06"
3988:2359:3:"2000-08-08 06:10:32"
5078:1265:4:"2000-07-01 04:02:10"
4774:2872:5:"2001-01-22 01:36:38"
5344:356:3:"2000-06-11 01:42:45"
1945:904:4:"2000-11-20 04:40:53"
352:424:3:"2000-12-09 04:46:51"
4422:1256:4:"2000-08-02 04:00:35"
3511:912:5:"2000-08-22 22:21:51"
3539:785:5:"2000-08-22 09:54:41"
2411:592:3:"2000-11-15 01:46:41"
4964:2019:4:"2000-07-03 10:59:11"
1778:2338:2:"2000-12-04 08:59:00"
2703:2066:5:"2000-11-04 01:52:23"
192:1004:1:"2000-12-25 23:06:29"
1313:47:4:"2000-11-21 05:09:25"
3882:515:4:"2000-08-23 14:41:35"
4034:1136:4:"2000-08-05 23:28:36"
4306:22:1:"2000-08-03 02:44:44"
4728:236:4:"2002-09-16 02:15:34"
5893:144:3:"2000-05-04 22:05:14"
1220:367:3:"2000-11-22 01:34:50"
230:2671:4:"2000-12-14 20:29:10"
5674:1580:4:"2000-05-18 22:37:52"
2116:88:3:"2001-02-24 16:19:00"
1565:1569:4:"2000-11-20 18:00:48"
1741:1213:4:"2000-11-20 09:56:30"
1100:1080:5:"2000-11-22 21:25:40"
5188:3101:3:"2000-06-23 02:34:13"
3821:1331:1:"2001-09-20 17:24:14"
4682:2407:3:"2000-07-15 19:14:49"
454:661:4:"2000-12-08 00:49:54"
2429:150:5:"2000-11-17 01:32:45"
4374:2948:5:"2000-08-02 03:27:17"
3236:1:3:"2000-09-07 22:33:41"
4194:1883:5:"2000-08-03 20:27:36"
5008:1222:5:"2000-11-09 02:59:03"
1804:919:4:"2000-11-20 06:22:38"
2351:163:1:"2000-11-16 20:13:51"
1088:589:4:"2000-11-22 23:14:04"
4207:2916:5:"2000-08-03 20:08:08"
2753:1962:4:"2000-11-02 21:16:54"
2136:371:4:"2000-11-19 15:09:46"
1285:280:4:"2000-11-22 08:24:15"
3771:2278:3:"2000-08-13 17:54:04"
1100:122:2:"2000-11-22 22:02:02"
2860:6:4:"2000-12-05 22:48:58"
3093:3286:2:"2000-12-28 17:11:13"
4506:897:4:"2000-07-30 21:31:21"
4887:2134:3:"2000-07-06 04:14:08"
509:1588:2:"2000-12-08 19:05:28"
2523:1213:5:"2000-11-12 22:32:08"
4167:3108:5:"2000-08-04 23:44:06"
3051:1729:2:"2000-09-29 03:50:26"
3005:2528:5:"2000-10-03 12:36:38"
5295:2080:3:"2000-06-15 03:47:11"
4596:3456:4:"2000-07-22 01:07:57"
5798:165:2:"2000-05-24 20:51:16"
3512:2094:3:"2000-08-28 19:09:25"
710:912:5:"2000-11-30 09:08:55"
4551:714:4:"2000-07-25 23:11:40"
4510:1359:2:"2000-08-20 18:24:23"
5434:908:5:"2000-06-03 17:21:18"
6037:1732:4:"2000-04-26 05:16:56"
889:2389:2:"2000-11-27 23:34:04"
1451:3287:3:"2001-04-12 06:15:04"
3485:1203:5:"2000-08-24 07:20:37"
5576:2718:4:"2000-05-30 19:55:49"
5364:1370:5:"2000-06-09 22:31:04"
4704:1073:2:"2000-07-14 01:57:04"
588:3060:5:"2000-12-04 14:03:06"
1675:2900:4:"2000-11-20 09:42:36"
5927:2324:4:"2000-05-02 15:00:21"
561:1097:3:"2000-12-05 20:24:47"
5224:3114:5:"2000-06-20 18:48:34"
4948:1254:5:"2000-07-03 18:28:35"
528:3478:4:"2001-01-28 05:14:30"
2547:1267:5:"2000-11-12 15:38:44"
889:2248:3:"2000-11-26 15:48:39"
1010:356:2:"2000-11-26 07:53:28"
3402:2788:4:"2000-08-28 05:39:28"
1044:2301:4:"2000-11-23 09:16:36"
3265:1981:1:"2000-09-06 19:38:50"
1903:3424:2:"2000-11-20 05:08:32"
4448:2109:4:"2000-08-14 22:50:18"
5504:3354:5:"2000-05-31 02:55:13"
1564:1917:3:"2000-11-20 18:19:01"
2887:1892:3:"2000-10-23 05:05:06"
4345:1339:2:"2000-08-16 16:21:49"
4934:457:5:"2001-11-02 18:26:58"
3683:483:4:"2000-08-17 16:18:36"
5367:1917:1:"2000-06-08 23:42:04"
268:3594:4:"2000-12-12 18:03:33"
4042:1059:4:"2001-07-16 18:24:44"
1884:2377:3:"2000-12-01 06:23:50"
3675:2802:4:"2000-08-15 21:42:32"
4753:2770:3:"2000-10-16 22:19:05"
5447:2858:5:"2000-06-02 20:02:46"
2602:593:4:"2000-11-09 17:16:04"
4115:1909:5:"2000-08-04 07:04:25"
2699:910:5:"2000-11-04 03:50:31"
2273:1393:4:"2000-11-18 18:35:02"
3756:1080:4:"2000-08-12 20:03:03"
2497:3155:5:"2000-11-13 05:29:12"
1200:3186:4:"2000-11-21 23:40:32"
3075:954:3:"2000-09-25 18:12:22"
1763:2791:4:"2000-11-20 07:32:44"
409:593:5:"2000-12-08 16:41:55"
2480:1261:2:"2000-11-13 21:44:32"
1748:3682:4:"2001-12-13 01:42:15"
2116:1258:5:"2000-12-04 03:58:49"
890:1:5:"2000-11-29 03:54:36"
4666:595:3:"2000-07-17 16:27:38"
2050:480:4:"2000-11-29 20:06:45"
937:2879:4:"2001-06-05 22:46:09"
2256:1582:3:"2000-11-19 00:46:01"
368:586:4:"2000-12-13 02:36:52"
1317:3481:4:"2000-11-21 22:14:22"
1122:1019:3:"2000-11-22 17:22:50"
3828:1175:5:"2000-08-10 20:32:12"
1377:2149:2:"2000-11-21 02:11:49"
3996:1920:4:"2000-08-06 20:07:36"
3994:1371:5:"2000-08-19 18:11:28"
4379:3543:4:"2000-08-02 03:53:44"
4303:1527:3:"2000-08-03 04:08:53"
1636:3176:5:"2000-11-23 08:06:41"
3367:971:4:"2000-09-27 20:56:30"
5223:543:4:"2000-06-20 21:42:18"
3507:280:4:"2000-08-23 23:49:26"
155:2683:3:"2000-12-19 20:56:54"
5998:3952:4:"2001-09-29 18:30:44"
3271:1249:4:"2000-09-06 01:48:17"
1058:1197:4:"2000-11-23 04:46:49"
4194:745:4:"2000-08-03 20:18:32"
4728:213:4:"2002-09-16 01:48:41"
2969:1676:4:"2000-10-09 15:59:47"
2309:21:2:"2000-11-17 20:18:11"
4779:3037:4:"2000-07-08 03:20:14"
2383:1094:4:"2000-11-17 00:05:25"
3669:353:4:"2000-08-16 00:42:15"
1650:2700:4:"2000-12-15 12:25:13"
4786:2411:3:"2000-07-07 23:49:20"
3640:2002:3:"2000-08-17 05:07:21"
1697:1012:5:"2000-11-20 16:25:09"
5009:745:5:"2000-07-03 02:58:19"
1712:2792:4:"2000-11-20 08:46:52"
4614:3072:4:"2000-07-21 03:22:14"
175:3246:4:"2000-12-18 04:57:28"
3136:1193:5:"2000-09-16 00:03:54"
4556:1230:3:"2000-07-27 04:38:18"
4122:1392:4:"2000-08-04 05:16:03"
1199:17:4:"2000-11-21 23:50:15"
335:1371:1:"2000-12-09 12:58:07"
504:2492:4:"2000-12-07 18:15:15"
2201:2662:4:"2000-11-19 04:40:12"
2486:2488:5:"2000-11-13 20:16:01"
1135:1372:4:"2000-11-22 09:29:39"
1159:1206:4:"2000-11-22 04:38:04"
5493:3551:5:"2001-10-26 06:46:48"
5614:2161:3:"2000-07-24 03:00:47"
5901:529:4:"2000-05-04 01:30:42"
5831:3448:4:"2000-05-09 20:28:35"
1613:2116:3:"2000-11-20 22:50:27"
889:465:2:"2000-11-26 17:08:04"
3051:1221:4:"2000-09-29 06:54:48"
4408:50:4:"2000-08-01 20:02:37"
5530:3148:5:"2000-06-03 03:33:07"
4819:2243:4:"2000-07-07 01:50:12"
3526:3837:1:"2000-08-30 08:29:05"
2860:480:3:"2000-11-14 22:22:48"
131:2105:2:"2000-12-24 07:27:09"
5523:38:3:"2000-05-30 02:17:44"
1698:3418:4:"2000-12-03 20:31:23"
1935:3897:4:"2000-11-22 05:57:59"
1873:1617:4:"2000-11-20 17:30:40"
1088:1032:4:"2001-03-04 23:14:13"
5767:2054:3:"2000-05-13 06:16:34"
1125:2429:4:"2000-11-22 21:13:30"
412:1198:5:"2000-12-08 17:31:52"
4884:2058:4:"2000-07-04 22:49:32"
3789:2692:5:"2000-08-11 21:14:58"
2878:2139:4:"2000-10-24 07:43:25"
3558:2080:5:"2000-08-20 22:36:40"
5841:1552:1:"2000-05-09 00:19:49"
4963:833:3:"2000-07-03 14:02:10"
2645:3039:4:"2000-11-07 02:22:37"
3007:2393:5:"2000-10-03 04:34:08"
1501:415:3:"2000-11-20 23:52:10"
4169:1305:3:"2000-10-15 05:32:36"
3561:3273:4:"2000-08-20 20:39:41"
5630:1136:5:"2001-01-27 00:54:25"
4386:110:5:"2000-08-02 00:04:55"
509:2193:2:"2000-12-07 17:33:34"
1168:3004:2:"2000-11-23 00:04:19"
5179:296:5:"2000-06-24 02:43:57"
889:490:3:"2000-11-26 15:20:03"
2847:2490:3:"2002-08-10 07:53:12"
3462:2504:3:"2000-09-11 23:34:06"
3271:1345:4:"2000-09-06 02:28:05"
1760:590:3:"2000-11-20 08:06:58"
4032:2990:5:"2000-08-06 00:10:36"
5108:3175:5:"2000-06-30 04:39:55"
5169:3006:5:"2000-06-25 02:12:16"
690:2398:4:"2000-11-30 12:27:47"
156:105:5:"2000-12-19 19:27:16"
3493:3671:2:"2000-08-23 16:10:07"
272:2707:3:"2000-12-13 08:53:43"
4169:3037:5:"2000-10-15 05:00:09"
1496:413:1:"2000-11-20 22:22:56"
2860:527:4:"2000-11-14 22:03:03"
4578:2722:2:"2000-07-23 23:29:55"
5289:2132:4:"2000-06-15 17:11:18"
4430:1888:1:"2000-08-01 06:56:31"
2271:910:3:"2000-11-18 20:31:26"
3445:2571:4:"2000-08-26 10:07:00"
2918:144:4:"2001-09-06 21:02:49"
4273:3421:5:"2001-05-06 05:02:12"
5035:32:3:"2000-07-02 18:13:55"
2106:767:4:"2000-12-06 18:02:15"
3185:1136:5:"2000-09-11 21:29:04"
4989:3114:5:"2000-07-03 04:55:29"
959:1608:4:"2001-04-01 01:10:13"
3485:3649:4:"2000-08-24 07:03:09"
3888:955:5:"2000-08-13 17:09:33"
4159:608:4:"2000-08-03 23:10:01"
3272:3635:4:"2000-09-07 00:15:21"
3675:2010:4:"2000-08-15 20:23:27"
3184:2456:1:"2000-09-11 23:25:32"
5536:50:4:"2000-06-01 00:30:24"
6036:2565:3:"2000-04-26 03:22:54"
1377:1747:3:"2000-11-21 03:03:22"
5283:3157:1:"2000-06-15 20:59:38"
4619:1247:4:"2000-09-08 23:45:38"
1447:1128:3:"2001-02-01 09:54:09"
2772:3766:4:"2000-11-03 06:08:01"
162:2443:4:"2001-01-09 00:17:46"
3491:3016:3:"2000-08-23 23:39:40"
5798:1196:3:"2000-05-24 20:45:44"
245:1266:4:"2000-12-14 22:11:45"
1264:1885:3:"2000-11-21 17:31:44"
1632:965:3:"2000-11-20 12:19:12"
4277:262:5:"2000-09-27 12:08:12"
961:3861:4:"2000-11-25 03:49:36"
3564:353:4:"2000-08-23 04:31:11"
5596:1206:5:"2000-05-25 03:59:42"
2010:93:1:"2000-11-20 02:14:32"
5026:1682:3:"2000-07-03 00:59:09"
5469:1748:4:"2000-06-01 23:49:27"
5761:1378:4:"2001-02-12 22:12:07"
759:943:4:"2000-11-28 23:49:57"
1369:2858:4:"2000-11-21 02:55:55"
5677:494:3:"2000-07-07 20:42:48"
2985:153:4:"2002-08-22 23:49:27"
509:750:5:"2000-12-07 17:35:03"
970:1552:4:"2000-12-05 02:04:29"
1016:2396:5:"2000-11-23 20:55:32"
5925:1231:3:"2000-05-02 18:06:03"
5507:2826:3:"2000-05-31 00:38:03"
482:2763:4:"2000-12-08 03:33:52"
3423:780:4:"2000-08-27 09:07:07"
3000:2617:3:"2000-10-04 03:13:40"
1425:1457:3:"2000-12-23 18:01:26"
3771:368:3:"2000-08-13 17:58:45"
5752:2622:3:"2000-05-14 06:11:27"
3590:745:5:"2000-08-22 05:38:59"
2793:227:3:"2000-10-30 21:23:10"
5319:2253:4:"2000-06-13 05:33:54"
2676:1272:5:"2000-11-05 06:23:22"
3346:3811:3:"2000-09-01 04:42:10"
673:3783:2:"2000-11-30 22:13:14"
2808:1923:4:"2000-10-29 02:07:47"
4509:1321:3:"2000-08-05 01:29:48"
1920:3136:4:"2000-11-20 05:39:17"
822:486:5:"2001-02-06 18:35:07"
4973:1635:2:"2000-07-03 08:40:34"
5090:1704:4:"2000-06-30 20:57:22"
2419:1265:3:"2000-11-15 00:45:26"
624:1921:4:"2001-08-27 16:09:04"
3475:1191:2:"2001-12-08 07:02:48"
1640:736:2:"2000-11-20 11:49:36"
928:899:4:"2000-11-25 23:56:46"
3199:3578:5:"2000-09-11 02:15:10"
889:276:1:"2000-11-26 17:02:07"
1266:764:3:"2001-01-04 04:18:56"
4088:1856:3:"2000-08-05 01:41:31"
5493:2759:2:"2001-01-04 21:49:28"
5788:1581:1:"2000-05-12 07:43:32"
4512:1387:3:"2000-07-30 19:39:24"
4954:1172:5:"2000-07-03 17:34:42"
2541:2316:4:"2000-11-12 18:03:38"
5153:356:3:"2000-06-25 23:28:04"
5548:2692:4:"2000-05-28 04:21:15"
4957:1378:3:"2000-07-05 02:59:31"
2547:926:5:"2000-11-12 15:46:26"
4215:908:5:"2000-08-04 19:11:14"
2091:2605:1:"2000-11-19 18:11:55"
2807:922:4:"2000-10-29 05:15:21"
295:1207:5:"2000-12-11 10:40:18"
1112:1242:5:"2000-11-23 03:22:05"
2555:924:2:"2000-11-12 03:26:08"
1291:541:5:"2000-11-21 08:35:01"
1415:356:4:"2001-06-25 21:28:05"
4062:999:4:"2000-08-05 15:26:29"
1377:2478:4:"2000-11-21 02:10:15"
3521:1036:3:"2000-08-22 07:59:32"
543:1339:5:"2000-12-07 03:55:04"
2063:1057:4:"2000-11-27 22:55:54"
272:3751:3:"2000-12-13 08:55:12"
2803:223:3:"2000-10-29 11:41:07"
5074:3539:5:"2000-07-01 07:37:12"
4949:3253:4:"2000-07-03 18:02:36"
4001:7:4:"2000-08-06 16:34:52"
5699:2946:3:"2000-05-18 04:36:02"
5698:2005:4:"2000-05-17 22:22:42"
4940:2644:5:"2002-05-21 22:22:36"
4653:2289:4:"2000-11-29 22:52:13"
1425:3915:4:"2002-05-13 17:44:12"
1492:3173:1:"2000-11-21 03:10:22"
1137:2769:4:"2001-05-08 16:34:45"
741:2003:4:"2000-11-29 06:00:37"
3272:2313:3:"2000-09-06 01:48:50"
5679:3274:3:"2000-05-18 05:15:52"
2629:2881:4:"2000-11-07 20:47:01"
2029:1032:3:"2000-11-19 22:49:54"
780:2386:1:"2000-11-28 19:18:07"
962:373:5:"2000-12-31 04:31:18"
28:1387:4:"2000-12-29 22:37:26"
2116:1672:5:"2000-11-19 16:50:24"
3189:3566:2:"2000-09-25 08:17:48"
4007:3745:4:"2000-08-06 09:37:34"
2882:62:3:"2000-10-22 21:28:50"
2507:265:5:"2000-11-13 03:14:12"
3858:2622:5:"2000-08-10 04:46:38"
5107:58:4:"2000-06-30 06:14:49"
4408:3520:1:"2000-08-01 22:56:28"
3957:165:4:"2000-08-07 21:05:01"
4053:480:4:"2000-08-05 18:31:29"
1591:1704:5:"2000-11-20 18:08:12"
169:1932:4:"2000-12-19 07:49:21"
4432:1277:5:"2000-08-01 05:21:57"
4690:3037:4:"2000-07-15 00:46:33"
2209:2973:4:"2000-11-19 04:06:51"
4130:3366:4:"2000-08-04 03:21:52"
4808:1321:4:"2000-07-07 08:38:56"
6037:589:3:"2000-04-26 05:12:37"
441:1573:4:"2000-12-08 03:22:07"
1836:999:2:"2000-11-21 18:42:48"
2955:3535:3:"2000-10-10 21:06:57"
4364:2644:4:"2000-08-02 05:00:01"
2786:2336:4:"2000-11-07 02:54:04"
3299:2064:4:"2000-09-04 04:57:17"
839:342:4:"2000-11-27 23:02:40"
587:949:4:"2000-12-15 18:04:37"
1207:48:4:"2000-11-22 17:46:53"
5289:3640:3:"2000-06-15 16:42:37"
2901:3035:5:"2000-10-18 17:41:38"
4802:1180:5:"2000-07-07 05:21:42"
2985:2872:4:"2002-08-22 23:59:02"
2938:2613:2:"2000-10-13 17:17:32"
5597:1355:5:"2000-05-25 02:31:02"
954:3160:5:"2000-11-25 08:06:26"
4207:3459:3:"2000-08-03 19:24:02"
1473:1304:5:"2000-11-20 21:40:56"
3977:2959:5:"2000-08-07 12:40:46"
3618:2827:3:"2000-08-18 13:05:30"
5302:1592:3:"2002-10-11 18:01:31"
3848:1265:3:"2000-08-10 05:58:52"
424:1084:5:"2000-12-08 21:24:41"
181:3552:5:"2000-12-17 22:38:51"
450:1214:4:"2000-12-08 01:22:56"
2213:3755:4:"2000-11-30 04:16:53"
5903:216:1:"2000-05-03 23:39:17"
2753:933:4:"2000-11-02 21:51:16"
5812:266:2:"2000-05-10 09:00:08"
850:2239:4:"2000-11-27 20:06:29"
2928:3676:3:"2000-10-14 21:29:31"
4754:2513:4:"2000-07-10 01:58:13"
2864:2961:3:"2000-10-25 20:33:04"
1345:1848:4:"2000-11-21 03:41:26"
1219:3481:4:"2001-07-03 01:48:25"
4510:2612:3:"2000-07-30 23:02:14"
80:527:5:"2000-12-26 00:22:28"
4169:935:5:"2000-10-15 05:23:40"
3391:778:5:"2000-08-29 19:20:40"
4310:2353:4:"2000-08-11 22:51:09"
3900:1136:5:"2000-08-10 04:36:05"
216:1965:3:"2000-12-15 07:35:54"
1701:2572:4:"2001-03-13 04:01:18"
4077:1372:4:"2000-08-05 05:18:21"
1613:1625:4:"2000-11-20 15:58:01"
1680:333:3:"2000-11-20 11:22:07"
3638:1287:5:"2000-08-18 08:30:14"
3217:1610:3:"2000-09-12 19:06:57"
1916:3364:5:"2000-11-20 05:36:36"
714:1205:5:"2000-12-02 19:43:04"
4197:2042:3:"2000-08-03 19:20:47"
5837:1721:4:"2000-05-12 17:12:32"
1980:3536:3:"2000-11-20 02:28:10"
2501:2700:3:"2001-07-12 17:10:01"
1434:2888:1:"2000-11-21 23:50:14"
5861:2080:3:"2000-06-12 08:57:24"
5782:3526:3:"2000-05-12 19:28:34"
757:2643:1:"2000-11-29 00:23:15"
1415:1291:5:"2001-06-25 21:28:28"
3544:938:4:"2000-08-21 16:08:54"
5249:23:2:"2000-06-21 17:45:47"
3208:648:3:"2000-09-10 05:08:47"
4223:1097:3:"2000-08-03 17:27:03"
5433:2366:3:"2000-06-03 18:06:47"
662:1025:5:"2000-12-01 10:08:25"
2172:231:1:"2002-03-02 22:55:50"
379:1393:5:"2000-12-08 20:05:59"
2225:592:3:"2000-11-20 01:27:11"
5329:1916:4:"2000-06-14 20:39:08"
3689:593:4:"2000-08-15 05:36:18"
1274:2440:4:"2001-01-19 14:16:49"
1322:1091:3:"2000-11-21 04:23:17"
481:3623:4:"2000-12-07 20:37:03"
1579:2389:3:"2001-09-10 04:48:41"
4378:1213:5:"2000-08-02 02:29:56"
482:193:2:"2001-10-03 07:03:53"
267:3260:4:"2000-12-12 19:13:05"
3967:50:3:"2000-08-07 18:55:17"
4054:1086:4:"2000-08-05 19:53:17"
3574:2949:4:"2000-08-20 02:35:18"
1702:2321:5:"2001-02-01 04:37:39"
80:1416:3:"2000-12-26 01:10:39"
1733:3424:4:"2002-05-22 23:30:19"
4610:2716:3:"2001-03-17 21:31:33"
934:356:5:"2000-11-25 21:25:37"
2817:2997:4:"2000-10-27 21:35:30"
1096:3510:3:"2000-11-23 00:33:25"
5954:173:2:"2000-05-07 00:08:09"
139:1334:1:"2000-12-21 02:36:20"
5124:1096:4:"2000-06-28 16:09:08"
5282:2102:4:"2000-06-16 16:16:34"
4847:923:4:"2000-07-06 00:29:16"
70:223:5:"2000-12-27 01:43:32"
2776:802:5:"2000-11-01 06:19:28"
4979:2324:5:"2001-03-14 05:48:14"
2676:1233:5:"2000-11-12 01:11:02"
1298:2410:3:"2000-11-21 22:57:10"
1450:1457:3:"2000-11-21 02:32:05"
1303:3769:2:"2000-11-23 08:12:34"
5339:1222:5:"2000-06-11 10:40:02"
4814:671:4:"2000-07-07 02:29:41"
4855:788:2:"2000-07-06 03:55:47"
547:3578:4:"2000-12-06 03:06:27"
457:2268:3:"2000-12-09 20:54:30"
1547:3634:5:"2001-12-03 19:55:01"
5985:1027:3:"2000-06-10 17:27:08"
3620:2023:4:"2000-10-29 03:05:23"
4827:3392:2:"2000-07-06 20:25:45"
1898:1148:4:"2000-11-20 05:14:58"
3999:223:4:"2000-08-06 16:29:58"
1880:540:2:"2000-11-20 21:30:37"
3777:1059:3:"2000-08-12 01:18:05"
4725:2717:3:"2000-07-12 07:13:05"
4819:588:3:"2000-07-07 00:23:43"
2116:3000:3:"2000-11-19 16:46:47"
687:1380:5:"2000-12-01 18:39:28"
2899:1580:4:"2000-10-19 04:01:52"
2015:2797:4:"2000-11-20 00:22:15"
2472:1911:3:"2000-12-16 23:42:13"
5775:1676:3:"2000-05-12 23:13:33"
2906:3698:3:"2000-10-18 04:31:21"
5908:10:4:"2000-05-03 19:11:54"
3796:2413:2:"2000-08-11 19:42:06"
5536:2144:3:"2000-06-01 00:51:52"
5536:1918:3:"2000-05-30 21:12:40"
3709:514:3:"2000-08-14 19:59:39"
3356:919:5:"2000-08-31 06:42:49"
2030:2087:4:"2000-11-20 16:32:30"
5047:3728:5:"2000-08-13 04:40:57"
3543:714:5:"2000-08-21 16:43:40"
5893:3429:4:"2000-05-04 20:06:29"
201:514:4:"2000-12-16 15:59:33"
4422:1225:4:"2000-08-01 10:26:28"
2864:2770:2:"2000-10-25 20:25:31"
4104:1100:5:"2000-08-04 19:17:14"
1167:1610:4:"2000-11-22 03:49:02"
2110:3448:4:"2000-11-19 17:40:40"
1657:3157:5:"2000-12-07 21:59:28"
4411:3471:5:"2000-10-01 04:40:37"
4477:3857:2:"2000-09-15 16:56:55"
4949:1968:4:"2000-07-03 18:02:14"
5761:485:1:"2001-02-12 22:23:14"
129:294:2:"2000-12-21 22:29:31"
4785:3707:4:"2000-07-07 22:39:22"
2208:293:3:"2000-11-19 04:36:25"
4705:2959:5:"2000-07-14 02:38:02"
3746:10:3:"2001-05-27 02:33:32"
105:1197:5:"2000-12-23 04:53:47"
3484:3397:4:"2000-08-23 22:49:18"
4042:2020:5:"2001-11-10 05:08:15"
5387:2692:5:"2000-06-07 19:38:53"
4611:1959:5:"2000-07-21 06:51:27"
5090:3074:5:"2000-07-05 20:13:07"
1677:3578:5:"2000-11-20 09:36:08"
1884:3827:3:"2000-11-20 05:15:25"
3678:2985:4:"2000-08-23 19:59:22"
2215:457:3:"2000-11-19 03:24:06"
1507:2687:4:"2000-11-20 20:33:31"
696:3638:2:"2000-11-30 06:40:17"
1527:3735:3:"2000-11-28 01:44:04"
1387:919:5:"2000-11-21 01:19:37"
4227:1687:3:"2000-08-03 19:18:29"
4708:2453:2:"2001-05-29 23:36:02"
131:2609:3:"2000-12-21 21:52:29"
2180:2051:1:"2000-11-19 06:18:13"
4279:2756:3:"2000-08-03 09:03:43"
4022:2797:5:"2000-08-06 03:20:34"
950:1396:3:"2000-11-25 08:39:10"
1458:3943:2:"2001-05-15 22:33:05"
710:3869:4:"2000-11-30 00:53:57"
2854:1278:4:"2000-10-26 05:22:44"
2413:1694:3:"2000-11-15 00:57:52"
755:2990:4:"2000-11-29 00:16:54"
3243:2788:5:"2000-09-07 17:16:44"
5153:1120:3:"2000-06-26 00:15:07"
